penalty,n_items,items_code,items_label,mae,hi_missed_pct,kappa,mae_vs_a1,a1_mae_ref,a0_miss_pct_ref,champion
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기,Q23가전사용",0.537,16.72,0.5647,0.0517,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q22취미,Q23가전사용",0.5311,16.72,0.5682,0.0576,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기,Q22취미,Q23가전사용",0.5429,17.06,0.5613,0.0458,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5356,16.72,0.565,0.0531,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기",0.5433,16.72,0.5645,0.0454,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q22취미",0.5424,17.06,0.5649,0.0463,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q23가전사용",0.5461,17.75,0.5642,0.0427,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기,Q22취미",0.5493,17.75,0.5573,0.0395,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기,Q23가전사용",0.5456,17.75,0.5625,0.0431,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q22취미,Q23가전사용",0.5424,17.06,0.5629,0.0463,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기,Q22취미",0.5447,17.06,0.5629,0.044,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5438,17.41,0.5672,0.0449,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q22취미,Q23가전사용",0.5402,16.72,0.567,0.0486,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기,Q22취미,Q23가전사용",0.5465,18.09,0.5582,0.0422,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미",0.5415,16.72,0.5649,0.0472,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5361,16.72,0.5691,0.0527,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q22취미,Q23가전사용",0.5325,16.38,0.5697,0.0563,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기,Q22취미,Q23가전사용",0.5415,17.06,0.5636,0.0472,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5347,16.38,0.5681,0.054,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미",0.5411,16.72,0.5652,0.0477,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5438,17.41,0.5648,0.0449,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q22취미,Q23가전사용",0.5193,17.41,0.5825,0.0695,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기,Q22취미,Q23가전사용",0.5479,17.06,0.5593,0.0409,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5184,17.75,0.5821,0.0704,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5161,17.41,0.5776,0.0726,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기",0.5433,17.06,0.5651,0.0454,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q22취미",0.5433,16.38,0.5645,0.0454,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q23가전사용",0.5447,17.06,0.565,0.044,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기,Q22취미",0.5456,18.09,0.5628,0.0431,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기,Q23가전사용",0.5406,17.75,0.5672,0.0481,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q22취미,Q23가전사용",0.5397,17.06,0.5651,0.049,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기,Q22취미",0.5393,16.72,0.5664,0.0495,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5424,16.72,0.569,0.0463,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q22취미,Q23가전사용",0.5402,16.72,0.567,0.0486,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기,Q22취미,Q23가전사용",0.542,17.75,0.5634,0.0468,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미",0.5388,16.04,0.5659,0.0499,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5397,16.72,0.5673,0.049,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q22취미,Q23가전사용",0.527,16.38,0.5738,0.0617,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기,Q22취미,Q23가전사용",0.5429,17.06,0.5591,0.0458,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5325,16.38,0.5682,0.0563,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미",0.5438,16.38,0.5614,0.0449,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5438,16.72,0.5642,0.0449,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q22취미,Q23가전사용",0.5175,17.75,0.5835,0.0713,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기,Q22취미,Q23가전사용",0.5452,17.41,0.5623,0.0436,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5179,18.09,0.5796,0.0708,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5334,16.38,0.5672,0.0554,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미",0.5443,16.38,0.5635,0.0445,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5438,17.06,0.5671,0.0449,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q22취미,Q23가전사용",0.5393,16.72,0.5671,0.0495,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기,Q22취미,Q23가전사용",0.5452,17.41,0.5624,0.0436,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5411,17.06,0.5638,0.0477,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5325,16.38,0.5705,0.0563,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A,ADL0122Q,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5197,17.75,0.5808,0.069,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.5738,16.38,0.5466,0.015,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5443,18.09,0.5597,0.0445,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5729,16.38,0.5498,0.0159,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.5443,18.09,0.5602,0.0445,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5474,18.09,0.559,0.0413,0.5887,17.75,True
EN,14,"ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18","Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.5384,17.06,0.5624,0.0504,0.5887,17.75,True
