penalty,n_items,items_code,items_label,mae,hi_missed_pct,kappa,mae_vs_a1,a1_mae_ref,a0_miss_pct_ref,champion
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q23가전사용",0.5166,18.43,0.5811,0.0722,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기,Q22취미",0.5465,19.11,0.5615,0.0422,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기,Q23가전사용",0.5452,18.43,0.563,0.0436,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q22취미,Q23가전사용",0.5424,17.06,0.5647,0.0463,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기,Q22취미",0.5447,17.06,0.5617,0.044,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5433,17.75,0.5674,0.0454,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q22취미,Q23가전사용",0.5411,17.06,0.5659,0.0477,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기,Q22취미,Q23가전사용",0.5388,17.41,0.5677,0.0499,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미",0.5365,16.38,0.566,0.0522,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5347,16.38,0.5693,0.054,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q22취미,Q23가전사용",0.5315,16.72,0.5716,0.0572,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기,Q22취미,Q23가전사용",0.5411,17.06,0.5618,0.0477,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5334,16.38,0.5688,0.0554,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미",0.542,16.72,0.5654,0.0468,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5229,17.75,0.5772,0.0658,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q22취미,Q23가전사용",0.5193,17.75,0.5795,0.0695,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기,Q22취미,Q23가전사용",0.547,17.75,0.5629,0.0418,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5211,18.09,0.5775,0.0676,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5325,16.38,0.5707,0.0563,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미",0.5379,16.72,0.5657,0.0508,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5379,17.75,0.5692,0.0508,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q22취미,Q23가전사용",0.5338,16.72,0.5709,0.0549,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기,Q22취미,Q23가전사용",0.5443,18.09,0.562,0.0445,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5402,17.06,0.5648,0.0486,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.5302,16.72,0.5703,0.0586,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.537,17.06,0.5682,0.0517,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑",0.5574,16.38,0.5524,0.0313,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불",0.5624,15.7,0.5495,0.0263,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q17금전",0.5565,15.36,0.5511,0.0322,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기",0.5538,15.36,0.5593,0.035,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기",0.557,15.36,0.5518,0.0318,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q22취미",0.571,16.72,0.5385,0.0177,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q23가전사용",0.5679,16.38,0.5398,0.0209,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불",0.5611,17.06,0.5521,0.0277,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q17금전",0.5583,17.06,0.5474,0.0304,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기",0.5606,16.72,0.553,0.0281,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기",0.5588,17.41,0.5523,0.03,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q22취미",0.5937,15.7,0.5316,-0.005,0.5887,17.75,False
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q23가전사용",0.532,19.45,0.5625,0.0567,0.5887,17.75,False
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.5601,15.7,0.5539,0.0286,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5356,17.06,0.5732,0.0531,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5651,16.38,0.5485,0.0236,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.5647,16.38,0.5528,0.0241,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5656,15.7,0.5501,0.0232,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.5547,15.36,0.5556,0.034,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.5579,16.04,0.5521,0.0309,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.5706,16.38,0.5358,0.0182,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.6001,14.33,0.5268,-0.0113,0.5887,17.75,False
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,Q18,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5592,15.36,0.5532,0.0295,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5302,17.75,0.5682,0.0586,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,Q18,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5325,18.09,0.5655,0.0563,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5329,18.43,0.562,0.0558,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5638,16.04,0.5497,0.025,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5306,18.43,0.5639,0.0581,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불",0.5574,16.72,0.5524,0.0313,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전",0.5946,14.68,0.5298,-0.0059,0.5887,17.75,False
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기",0.5588,15.7,0.5562,0.03,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기",0.5597,16.72,0.5493,0.0291,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q22취미",0.566,16.04,0.5482,0.0227,0.5887,17.75,True
